niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
B1,derselbe,,aynı,"dieselbe, dasselbe",Sonstiges,Mein Freund und ich gehen in dieselbe Schule.,"derselbe, dieselbe, dasselbe",B1.pdf
B1,deshalb,,"bu yüzden, bu nedenle",,Sonstiges,Ich war krank. Deshalb war ich nicht im Büro.,deshalb,B1.pdf
B1,Dessert,das,tatlı,"-s → D, A: Nachspeise",Nomen,Nach dem Essen gab es noch ein leckeres Dessert.,"das Dessert, -s → D, A: Nachspeise",B1.pdf
B1,deswegen,,bu yüzden,,Sonstiges,Ich habe falsch geparkt. Deswegen habe ich einen Strafzettel bekommen.,deswegen,B1.pdf
B1,Detail,das,"detay, ayrıntı",-s,Nomen,1. Dieses Detail ist unwichtig. 2. Ich habe alles bis ins kleinste Detail vorbereitet.,"das Detail, -s",B1.pdf
B1,deutlich,,"açık, net",,Sonstiges,Schreiben Sie bitte deutlich!,deutlich,B1.pdf
B1,Diät,die,"diyet, perhiz",,Nomen,Ich möchte abnehmen. Deshalb mache ich eine Diät.,die Diät,B1.pdf
B1,Dialekt,der,"lehçe, şive",-e,Nomen,"Ich verstehe dich besser, wenn du nicht Dialekt sprichst.","der Dialekt, -e",B1.pdf
B1,Dialog,der,"diyalog, karşılıklı konuşma",-e,Nomen,Sie hören jetzt einen Dialog.,"der Dialog, -e",B1.pdf
B1,dicht,,"sıkı, sızdırmaz",,Sonstiges,Unsere Fenster sind nicht dicht. Es zieht immer.,dicht,B1.pdf
B1,dick,,"şişman, kalın",,Sonstiges,1. Ich bin zu dick. Ich muss weniger essen. 2. Die Wände sind hier sehr dick.,dick,B1.pdf
B1,Dieb,der,hırsız,-e,Nomen,Ein Dieb hat mir auf dem Markt die Tasche gestohlen.,"der Dieb, -e",B1.pdf
B1,dienen,,hizmet etmek,"dient, diente, hat gedient",Verb,1. Solche Kontakte dienen der Verbesserung der internationalen Beziehungen. 2. Dieser Raum dient als Aufenthaltsraum. 3. Er hat der Firma viele Jahre lang gedient.,"dienen, dient, diente, hat gedient",B1.pdf
B1,Dienst,der,"hizmet, nöbet",,Nomen,1. Als Krankenschwester habe ich oft Frühdienst. 2. Morgen habe ich Dienst. Deshalb kann ich nicht kommen.,der Dienst,B1.pdf
B1,dies-,,bu,,Sonstiges,1. Wohin fährst du dieses Jahr in Urlaub? 2. Welche Hose nehmen Sie? – Diese hier.,dies-,B1.pdf
B1,diesmal,,"bu sefer, bu kez",,Sonstiges,Die letzten Spiele haben wir verloren. Diesmal haben wir zum Glück gewonnen.,diesmal,B1.pdf
B1,digital,,dijital,,Sonstiges,Ich habe eine Digitaluhr gekauft. Die geht genauer als meine alte Uhr.,digital,B1.pdf
B1,Ding,das,"şey, nesne",-e,Nomen,Gib mir bitte mal das Ding da drüben.,"das Ding, -e",B1.pdf
B1,Diplom,das,diploma,-e,Nomen,Wo kann ich mein Diplom abholen?,"das Diplom, -e",B1.pdf
B1,direkt,,doğrudan,,Sonstiges,1. Wir liefern Ihnen die Waren direkt ins Haus. 2. Das Dorf liegt direkt an der Autobahn. 3. Gibt es keinen direkten Zug nach Hamburg? 4. Sie übertragen das Fußballspiel direkt.,direkt,B1.pdf
B1,Direktor,der,müdür,-en,Nomen,Ich möchte gern mit dem Direktor sprechen.,"der Direktor, -en",B1.pdf
B1,Direktorin,die,müdür,-nen,Nomen,Ich möchte gern mit dem Direktor sprechen.,"die Direktorin, -nen",B1.pdf
B1,Diskothek,die,"disko, diskotek","-en/Disko, -s",Nomen,Wir gehen heute Abend in die Disko(thek).,"die Diskothek, -en/Disko, -s",B1.pdf
B1,diskutieren,,tartışmak,"diskutiert, diskutierte, hat diskutiert",Verb,"Wir haben lange diskutiert, wie wir das Büro einrichten sollen.","diskutieren, diskutiert, diskutierte, hat diskutiert",B1.pdf
B1,Diskussion,die,tartışma,-en,Nomen,Im Fernsehen gab es eine Diskussion zum Thema „Kinderbetreuung“.,"die Diskussion, -en",B1.pdf
B1,Distanz,die,mesafe,-en,Nomen,Diese Firma transportiert Waren auch über große Distanzen.,"die Distanz, -en",B1.pdf
B1,doch,,"evet, yine de",,Sonstiges,"1. Isst du kein Fleisch? – Doch, manchmal schon. 2. Ich habe es mir anders überlegt. Ich komme doch mit in die Stadt. 3. Ihr kommt doch heute Abend? 4. Fragen Sie doch Herrn Müller, der ist Computerspezialist. 5. Ach, wenn doch schon Sonntag wäre!",doch,B1.pdf
B1,Doktor,der,doktor,-en,Nomen,1. Ist Frau Dr. Müller da? 2. Meine Tochter ist krank. Wir gehen zum Doktor.,"der Doktor, -en",B1.pdf
B1,Doktorin,die,doktor,-nen,Nomen,1. Ist Frau Dr. Müller da? 2. Meine Tochter ist krank. Wir gehen zum Doktor.,"die Doktorin, -nen",B1.pdf
B1,Dokument,das,"belge, doküman",-e,Nomen,1. Hast du alle Dokumente für die Anmeldung dabei? 2. Dieser Stein ist ein wichtiges Dokument für die alte römische Kultur.,"das Dokument, -e",B1.pdf
B1,donnern,,gök gürlemek,"donnert, donnerte, hat gedonnert",Verb,1. Hörst du es donnern? Das Gewitter kommt näher. 2. Der Lkw donnert über die Landstraße.,"donnern, donnert, donnerte, hat gedonnert",B1.pdf
B1,Donner,der,gök gürültüsü,,Nomen,- Der Donner kam erst lange nach dem Blitz.,"der Donner,",B1.pdf
B1,doppelt,,"çift, iki katı",,Sonstiges,Das Buch habe ich doppelt.,doppelt,B1.pdf
B1,Doppel-,,çift,,Sonstiges,1. Wir hätten gern ein Doppelbett. 2. Wollen Sie ein Doppelzimmer oder ein Einzelzimmer?,Doppel-,B1.pdf
B1,Dorf,das,köy,¨-er,Nomen,Unser Dorf liegt direkt an der Autobahn.,"das Dorf, ¨-er",B1.pdf
B1,dort,,orada,,Sonstiges,1. Dort drüben ist der Bahnhof. 2. Ich werde in fünf Minuten dort sein.,dort,B1.pdf
B1,dorthin,,oraya,,Sonstiges,Deine Tasche kannst du dorthin stellen.,dorthin,B1.pdf
B1,Dose,die,"konserve kutusu, teneke kutu","-n → D, CH: Büchse",Nomen,Ich habe noch eine Dose Bohnen.,"die Dose, -n → D, CH: Büchse",B1.pdf
B1,draußen,,dışarıda,,Sonstiges,1. Es ist kalt draußen. 2. Wir müssen draußen warten.,draußen,B1.pdf
B1,Dreck,der,"kir, pislik",,Nomen,1. Iss den Apfel nicht! Der lag im Dreck. 2. Ich konnte vor lauter Dreck auf dem Fenster nichts sehen. 3. Kümmere dich um deinen eigenen Dreck!,der Dreck,B1.pdf
B1,drehen,,"çevirmek, döndürmek","dreht, drehte, hat gedreht",Verb,1. Drehen Sie zum Einschalten den Schalter nach rechts. 2. Die Kinder drehen sich zur Musik im Kreis. 3. Bei Familie Huber dreht sich jetzt alles um das Baby.,"drehen, dreht, drehte, hat gedreht",B1.pdf
B1,dringend,,acil,,Sonstiges,1. Ich muss dich dringend sprechen. 2. Ich erwarte einen dringenden Anruf. 3. Bitte kommen Sie schnell. Es ist dringend.,dringend,B1.pdf
B1,drin,,içeride,drinnen,Sonstiges,1. Wo wollt ihr sitzen? Draußen oder drinnen? 2. Bei der Hitze ist es drinnen viel angenehmer. 3. In der Packung ist nichts mehr drin.,"drin, drinnen",B1.pdf
B1,Droge,die,uyuşturucu,-n,Nomen,Nimmst du etwa Drogen?,"die Droge, -n",B1.pdf
B1,Drogerie,die,drogeri,-n,Nomen,Waschmittel bekommst du in der Drogerie.,"die Drogerie, -n",B1.pdf
B1,drüben,,"karşıda, öte tarafta",,Sonstiges,Dort drüben ist die Haltestelle.,drüben,B1.pdf
B1,drucken,,"yazdırmak, basmak","druckt, druckte, hat gedruckt",Verb,1. Warum hast du den Brief noch nicht ausgedruckt? 2. Bei welcher Firma haben Sie diese Prospekte drucken lassen? 3. Du gehst einfach auf „Datei drucken“!,"drucken, druckt, druckte, hat gedruckt",B1.pdf
B1,Drucker,der,yazıcı,,Nomen,- Ich brauche einen neuen Drucker für meinen Computer.,"der Drucker,",B1.pdf
B1,drücken,,basmak,"drückt, drückte, hat gedrückt",Verb,"1. Sie brauchen nur auf den Knopf zu drücken. 2. Die neuen Schuhe drücken. 3. Wenn du hier drückst, geht die Tür auf.","drücken, drückt, drückte, hat gedrückt",B1.pdf
B1,Druck,der,"baskı, basınç",,Nomen,1. Mit einem Knopfdruck schaltet man das Gerät ein. 2. Wie hoch muss der Druck in den vorderen Reifen sein?,der Druck,B1.pdf
B1,dumm,,"aptal, saçma",,Sonstiges,"1. Entschuldigung, das war dumm von mir. 2. Mir ist etwas Dummes passiert. 3. Ich fand den Film wirklich sehr dumm.",dumm,B1.pdf
B1,dunkel,,"karanlık, koyu",,Sonstiges,1. Um sechs Uhr ist es schon dunkel. 2. Meine Schwester hat dunkle Haare. 3. Ich habe mir eine dunkelblaue Bluse gekauft.,dunkel,B1.pdf
B1,dünn,,"ince, zayıf",,Sonstiges,1. Mein Sohn ist sehr dünn. Er isst zu wenig. 2. Warum ziehst du nur so einen dünnen Mantel an? Es ist kalt draußen.,dünn,B1.pdf
B1,durch,,"içinden, aracılığıyla",,Sonstiges,"1. Wir sind mit dem Fahrrad durch den Wald gefahren. 2. Wenn Sie zum Bahnhof gehen, kommen Sie durch die Goethestraße.",durch,B1.pdf
B1,durcheinander,,"karmakarışık, dağınık",,Sonstiges,3. Wir haben den ganzen Mai durch geheizt. 4. Wir haben unsere Wohnung durch einen Freund bekommen. 1. Alle meine Sachen sind durcheinander. Ich finde nichts mehr. 2. Bitte redet nicht alle durcheinander. Sonst verstehe ich nichts.,durcheinander,B1.pdf
B1,Durchsage,die,"anons, duyuru",-n,Nomen,"1. Achtung, Achtung, eine wichtige Durchsage! 2. Ich habe die Durchsage nicht verstanden.","die Durchsage, -n",B1.pdf
B1,Durchschnitt,der,ortalama,-e,Nomen,1. Der Durchschnitt der Ausgaben liegt bei 150 Euro im Monat. 2. Im Durchschnitt brauchen wir täglich 20 Minuten zur Arbeit. 3. Die Studentin gehört zum Durchschnitt.,"der Durchschnitt, -e",B1.pdf
B1,durchschnittlich,,ortalama olarak,,Sonstiges,Die Preise sind im letzten Jahr um durchschnittlich 6 % gestiegen.,durchschnittlich,B1.pdf
B1,dürfen,,"izinli olmak, -ebilmek","darf, durfte, hat gedurft (hat dürfen als Modalverb)",Verb,1. Dürfen wir heute länger fernsehen? 2. Sie dürfen hier nicht parken. 3. Das hätten Sie nicht machen dürfen! 4. Was darf ich Ihnen anbieten? 5. Ich suche ein gebrauchtes Auto. Es darf nicht mehr als 1000 Euro kosten.,"dürfen, darf, durfte, hat gedurft (hat dürfen als Modalverb)",B1.pdf
B1,Durst,der,susuzluk,,Nomen,Ich hole Ihnen etwas zu trinken. Sie haben sicher Durst.,der Durst,B1.pdf
B1,durstig,,susamış,,Sonstiges,Du bist sicher durstig. Was möchtest du trinken?,durstig,B1.pdf
B1,sich duschen,,duş almak,"duscht, duschte, hat geduscht",Verb,"1. Wenn Sie sich duschen wollen: Das Badezimmer ist dort hinten links. 2. Ich bade nicht so gern, ich dusche lieber.","(sich) duschen, duscht, duschte, hat geduscht",B1.pdf
B1,Dusche,die,duş,-n,Nomen,1. Wir haben leider nur noch ein Zimmer mit Dusche. 2. Unsere Wohnung hat nur eine Dusche.,"die Dusche, -n",B1.pdf
B1,duzen,,sen diye hitap etmek,"duzt, duzte, hat geduzt",Verb,"Wollen wir Du zueinander sagen? Ja, wir können uns gern duzen?","duzen, duzt, duzte, hat geduzt",B1.pdf
B1,eben,,"az önce, işte",,Sonstiges,1. Ich bin eben erst angekommen. 2. Ich gebe auf. Ich habe eben kein Glück!,eben,B1.pdf
B1,ebenfalls,,"aynı şekilde, keza",,Sonstiges,"Ich wünsche Ihnen ein schönes Wochenende. – Danke, ebenfalls.",ebenfalls,B1.pdf
B1,ebenso,,"aynı şekilde, keza",,Sonstiges,"Schöne Feiertage. – Danke, ebenso.",ebenso,B1.pdf
B1,e-card,die,sağlık sigortası kartı,(A) → D,Nomen,Haben Sie Ihre e-card dabei?,die e-card (A) → D:,B1.pdf
B1,Versichertenkarte,die,"sigorta kartı, sağlık kartı",,Nomen,Haben Sie Ihre e-card dabei?,die Versichertenkarte,B1.pdf
B1,echt,,"gerçek, hakiki",,Sonstiges,1. Ich träume von einem echten Perserteppich. 2. Der Film war echt gut.,echt,B1.pdf
B1,ec-Karte/EC-Karte → A: Bankomat-Karte,die,banka kartı,,Nomen,Bezahlen Sie bar? Sie können auch mit der ec-Karte zahlen.,die ec-Karte/EC-Karte → A: Bankomat-Karte,B1.pdf
B1,Ecke,die,köşe,"-n (D, CH) → A: Eck",Nomen,1. Das Regal stellen wir hier in die Ecke. 2. Das bekommen Sie im Kiosk an der Ecke. 3. Wo ist die Apotheke? − Gleich um die Ecke.,"die Ecke, -n (D, CH) → A: Eck",B1.pdf
B1,Eck,das,köşe,"-en (A) → D, CH: Ecke",Nomen,1. Das Regal stellen wir hier ins Eck. 2. Das bekommen Sie im Kiosk am Eck. 3. Wo ist die Apotheke? − Gleich ums Eck.,"das Eck, -en (A) → D, CH: Ecke",B1.pdf
B1,eckig,,köşeli,,Sonstiges,"Ich möchte einen eckigen Tisch, keinen runden.",eckig,B1.pdf
B1,egal,,"fark etmez, önemli değil",,Sonstiges,"1. Es ist mir ganz egal, was die Leute denken. 2. Egal, wie das Wetter ist, ich gehe schwimmen.",egal,B1.pdf
B1,Ehe,die,evlilik,-n,Nomen,Sie hat zwei Kinder aus erster Ehe.,"die Ehe, -n",B1.pdf
B1,Ehefrau,die,"eş, karı","-en/der Ehemann, ¨-er",Nomen,Wie heißt Ihre Ehefrau mit Vornamen?,"die Ehefrau, -en/der Ehemann, ¨-er",B1.pdf
B1,Ehepaar,das,"evli çift, karı koca",-e,Nomen,Das Ehepaar unter uns hat zwei Kinder.,"das Ehepaar, -e",B1.pdf
B1,eher,,"daha çok, ziyade",,Sonstiges,"1. Ich stehe meist eher auf als mein Mann. 2. Michael sieht gerne Serien, ich mag eher Krimis.",eher,B1.pdf
B1,ehrlich,,dürüst,,Sonstiges,1. Sie ist ein ehrlicher Mensch. 2. Bitte sei in dieser Sache ehrlich. 3. Die Pause haben wir uns ehrlich verdient.,ehrlich,B1.pdf
B1,Ei,das,yumurta,-er,Nomen,Möchtest du zum Frühstück ein Ei?,"das Ei, -er",B1.pdf
B1,eigen-,,"kendi, özel",,Sonstiges,1. Fast jedes Kind hat ein eigenes Zimmer. 2. Manche Leute haben keine eigene Meinung.,eigen-,B1.pdf
B1,eigentlich,,aslında,,Sonstiges,"1. Wir wollten eigentlich Freunde besuchen, aber dann sind wir doch zu Hause geblieben. 2. Die Sängerin nennt sich Arabella. Aber eigentlich heißt sie Uschi Müller. 3. Was willst du eigentlich von mir?",eigentlich,B1.pdf
B1,sich eignen,,"uygun olmak, elverişli olmak","eignet sich, eignete sich, hat sich geeignet",Verb,Dieses Hotel eignet sich besonders für Familien mit Kindern.,"sich eignen, eignet sich, eignete sich, hat sich geeignet",B1.pdf
B1,eilen,,acele etmek,"eilt, eilte, hat/ist geeilt",Verb,Es eilt sehr. Bitte machen Sie schnell.,"eilen, eilt, eilte, hat/ist geeilt",B1.pdf
B1,Eile,die,acele,,Nomen,1. Ich bin sehr in Eile 2. Das hat keine Eile.,die Eile,B1.pdf
B1,eilig,,"acele, ivedi",,Sonstiges,Hast du es eilig?,eilig,B1.pdf
B1,ein-,,"bir, biri",,Sonstiges,1. Ich nehme ein Bier. Willst du auch eins? 2. Wir haben zu wenig Mitspieler. Wir brauchen noch einen.,ein-,B1.pdf
B1,Einbahnstraße,die,tek yönlü sokak,-n,Nomen,Die Goethestraße ist jetzt eine Einbahnstraße.,"die Einbahnstraße, -n",B1.pdf
B1,einbrechen,,"içeri girmek, zorla girmek","bricht ein, brach ein, ist eingebrochen",Verb,Jemand ist in unsere Wohnung eingebrochen.,"einbrechen, bricht ein, brach ein, ist eingebrochen",B1.pdf
B1,Einbrecher,der,hırsız,"die Einbrecherin, -nen",Nomen,- Die Einbrecher haben nichts gestohlen.,"der Einbrecher, die Einbrecherin, -nen",B1.pdf
B1,Einbruch,der,"hırsızlık, ev soygunu",¨-e,Nomen,In der Urlaubszeit gibt es viele Wohnungseinbrüche.,"der Einbruch, ¨-e",B1.pdf
B1,eindeutig,,"kesin, açık",,Sonstiges,1. Das Ergebnis ist eindeutig. Du hast gewonnen. 2. Du kannst eindeutig besser kochen als ich.,eindeutig,B1.pdf
B1,Eindruck,der,izlenim,¨-e,Nomen,"1. Ich finde die Leute auf der Straße ziemlich unfreundlich. Wie ist dein Eindruck? 2. Ich glaube, ich habe bei dem Vorstellungsgespräch einen guten Eindruck gemacht.","der Eindruck, ¨-e",B1.pdf
B1,einerseits,,bir yandan,,Sonstiges,"Einerseits möchte ich die Reise gern machen, andererseits ist sie zu teuer.",einerseits,B1.pdf
B1,einfach,,"basit, kolay",,Sonstiges,"1. Hin und zurück? – Nein, bitte nur einfach. 2. Ich verstehe das nicht. Kannst du das bitte einfacher sagen? 3. Wir haben am Wochenende einen Ausflug gemacht. Es war einfach toll.",einfach,B1.pdf
B1,Einfahrt,die,giriş yolu,-en,Nomen,1. Da parkt wieder jemand vor unserer Einfahrt. 2. Können Sie nicht lesen: Einfahrt freihalten!,"die Einfahrt, -en",B1.pdf
B1,einfallen,,aklına gelmek,"fällt ein, fiel ein, ist eingefallen",Verb,"Mir ist wieder eingefallen, wie das Buch heißt.","einfallen, fällt ein, fiel ein, ist eingefallen",B1.pdf
B1,Einfall,der,"fikir, buluş",¨-e,Nomen,Frag einfach meine Freundin. Sie hat immer gute Einfälle.,"der Einfall, ¨-e",B1.pdf
B1,Einfluss,der,etki,¨-e,Nomen,Das Wetter hat Einfluss auf die Gesundheit der Menschen.,"der Einfluss, ¨-e",B1.pdf
B1,beeinflussen,,etkilemek,"beeinflusst, beeinflusste, hat beeinflusst",Verb,Dieses Ereignis hat die Wahlen beeinflusst.,"beeinflussen, beeinflusst, beeinflusste, hat beeinflusst",B1.pdf
B1,einfügen,,"eklemek, yapıştırmak","fügt ein, fügte ein, hat eingefügt",Verb,"Markieren Sie zuerst die Zeilen, dann „kopieren“ drücken und dann einfügen.","einfügen, fügt ein, fügte ein, hat eingefügt",B1.pdf
B1,einführen,,"ithal etmek, uygulamaya koymak","führt ein, führte ein, hat eingeführt",Verb,1. Dürfen wir diese Ware ins Land einführen? 2. Wir haben letztes Jahr ein neues System eingeführt.,"einführen, führt ein, führte ein, hat eingeführt",B1.pdf
B1,Einführung,die,"giriş, tanıtım",-en,Nomen,Leider habe ich die Einführung des Kurses verpasst.,"die Einführung, -en",B1.pdf
B1,Eingang,der,giriş,¨-e,Nomen,1. Das Gebäude hat zwei Eingänge. 2. Der Eingang ist um die Ecke.,"der Eingang, ¨-e",B1.pdf
B1,einheitlich,,"tek tip, standart",,Sonstiges,Die Schüler dieser Schule tragen einheitliche Kleidung.,einheitlich,B1.pdf
B1,einig-,,"bazı, birkaç",,Sonstiges,"1. In diesem Bericht sind einige Fehler. 2. Das wird noch einige Zeit dauern. 3. Einige Leute sind für das Gesetz, aber viele sind auch dagegen.",einig-,B1.pdf
B1,sich einigen,,"anlaşmak, uzlaşmak","einigt sich, einigte sich, hat sich geeinigt",Verb,Jeder hat einen anderen Vorschlag. Wir können uns leider nicht einigen.,"sich einigen, einigt sich, einigte sich, hat sich geeinigt",B1.pdf
B1,einkaufen,,alışveriş yapmak,"kauft ein, kaufte ein, hat eingekauft",Verb,Wir gehen einmal pro Woche einkaufen.,"einkaufen, kauft ein, kaufte ein, hat eingekauft",B1.pdf
B1,Einkauf,der,alışveriş,¨-e,Nomen,1. Achten Sie beim Einkauf auf Sonderangebote. 2. Ich habe alle Einkäufe erledigt. Jetzt können wir einen Kaffee trinken.,"der Einkauf, ¨-e",B1.pdf
B1,Einkommen,das,gelir,-,Nomen,Bei einem höheren Einkommen muss man mehr Steuern zahlen.,"das Einkommen, -",B1.pdf
B1,einladen,,davet etmek,"lädt ein, lud ein, hat eingeladen",Verb,Darf ich Sie zum Essen einladen?,"einladen, lädt ein, lud ein, hat eingeladen",B1.pdf
B1,Einladung,die,"davet, davetiye",-en,Nomen,Danke für die Einladung.,"die Einladung, -en",B1.pdf
B1,einmal,,"bir kere, bir defa",,Sonstiges,1. Ich habe diese Oper leider nur einmal gesehen. 2. Bitte rufen Sie morgen noch einmal an. 3. Auf einmal ging das Licht aus. 4. Ich kann nicht alles auf einmal machen. 5. Sehen wir uns (ein)mal wieder? 6. Vor Jahren habe ich (ein)mal in Wien gewohnt. 7. Komm doch bitte (ein)mal her und hilf mir.,einmal,B1.pdf
B1,einnehmen,,"almak, kullanmak","nimmt ein, nahm ein, hat eingenommen",Verb,Wie muss ich die Tropfen einnehmen?,"einnehmen, nimmt ein, nahm ein, hat eingenommen",B1.pdf
B1,Einnahme,die,"gelir, kazanç",-n,Nomen,Unser Geschäft läuft gut. Unsere Einnahmen waren in diesem Monat höher als im letzten.,"die Einnahme, -n",B1.pdf
B1,einpacken,,"paketlemek, sarmak","packt ein, packte ein, hat eingepackt",Verb,1. Hast du Handtücher eingepackt? 2. Soll ich Ihnen das als Geschenk einpacken?,"einpacken, packt ein, packte ein, hat eingepackt",B1.pdf
B1,einrichten,,"döşemek, kurmak","richtet ein, richtete ein, hat eingerichtet",Verb,"1. Ich habe meine Wohnung selbst eingerichtet. 2. Wenn Sie Fragen haben, rufen Sie uns an. Wir haben eine extra Telefon-nummer eingerichtet.","einrichten, richtet ein, richtete ein, hat eingerichtet",B1.pdf
B1,Einrichtung,die,"döşeme, iç dizayn",-en,Nomen,"Deine Wohnung ist sehr gemütlich, die Einrichtung gefällt mir sehr gut.","die Einrichtung, -en",B1.pdf
B1,einsam,,yalnız,,Sonstiges,Ohne meine Familie fühle ich mich ein bisschen einsam.,einsam,B1.pdf
B1,einschalten,,açmak,"schaltet ein, schaltete ein, hat eingeschaltet",Verb,Können Sie bitte die Heizung einschalten?,"einschalten, schaltet ein, schaltete ein, hat eingeschaltet",B1.pdf
B1,einschließlich,,dahil,,Sonstiges,Alles zusammen kostet 200 Euro einschließlich Fahrtkosten.,einschließlich,B1.pdf
B1,Einschreiben,das,taahhütlü mektup,-,Nomen,Ich habe den Brief als Einschreiben geschickt.,"das Einschreiben, -",B1.pdf
B1,einsetzen,,"görevlendirmek, kullanmak, çaba göstermek","setzt ein, setzte ein, hat eingesetzt",Verb,"1. Ich glaube, wir müssen jemanden einsetzen, der sich um die Organisation kümmert. 2. Peter hat sich dafür eingesetzt, dass ich den Job bekomme.","einsetzen, setzt ein, setzte ein, hat eingesetzt",B1.pdf
B1,einsteigen,,binmek,"steigt ein, stieg ein, ist eingestiegen",Verb,1. Ab 20 Uhr vorne beim Fahrer einsteigen. 2. Steig ein. Wir wollen losfahren.,"einsteigen, steigt ein, stieg ein, ist eingestiegen",B1.pdf
B1,einstellen,,"işe almak, ayarlamak","stellt ein, stellte ein, hat eingestellt",Verb,1. Die Firma wird in diesem Jahr drei neue Leute einstellen. 2. Das Gerät ist nicht richtig eingestellt.,"einstellen, stellt ein, stellte ein, hat eingestellt",B1.pdf
B1,eintragen,,"kaydetmek, yazmak","trägt ein, trug ein, hat eingetragen",Verb,Tragen Sie sich bitte in die Liste ein.,"eintragen, trägt ein, trug ein, hat eingetragen",B1.pdf
B1,eintreten,,"katılmak, üye olmak","tritt ein, trat ein, ist eingetreten",Verb,Letztes Jahr bin ich in einen Sportverein eingetreten.,"eintreten, tritt ein, trat ein, ist eingetreten",B1.pdf
B1,Eintritt,der,"giriş, giriş ücreti",,Nomen,1. Kinder über 10 Jahre zahlen den vollen Eintritt. 2. Der Eintritt ist frei.,der Eintritt,B1.pdf
B1,einverstanden,,"anlaştık, hemfikir",,Sonstiges,"1. Als Termin schlage ich den 3. Mai vor. – Gut, einverstanden! 2. Bist du einverstanden, wenn wir bald nach Hause gehen?",einverstanden,B1.pdf
