niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
A2,Service,der,"hizmet, servis",(Sg.),Nomen,Ich bin mit dem Service in der Werkstatt sehr zufrieden. Rufst du beim Pizza-Service an?,der Service (Sg.),A2.pdf
A2,setzen (sich),,"oturmak, kendini oturtmak","setzt, hat gesetzt",Verb,Setz dich doch!,"setzen (sich), setzt, hat gesetzt",A2.pdf
A2,sicher,,"emin, kesin, güvenli",,Sonstiges,"Dieses Auto ist besonders sicher. Ich bin ganz sicher, dass er kommt. Er ist sicher gleich da.",sicher,A2.pdf
A2,singen,,şarkı söylemek,"singt, hat gesungen",Verb,Er singt gern.,"singen, singt, hat gesungen",A2.pdf
A2,Situation,die,durum,-en,Nomen,"Ich bin in einer schwierigen Situation. Ich weiß nicht, was ich tun soll. Lesen Sie die Anzeigen und die Aufgaben 11-15. Welche Anzeige passt zu welcher Situation?","die Situation, -en",A2.pdf
A2,sitzen,,oturmak,"sitzt, hat/ist gesessen",Verb,Wo möchten Sie sitzen? – Bitte ganz hinten.,"sitzen, sitzt, hat/ist gesessen",A2.pdf
A2,Ski,der,kayak,"-, -er",Nomen,Gehen wir am Wochenende Ski fahren? Er kauft sich neue Ski.,"der Ski, -, -er",A2.pdf
A2,so,,"böyle, bu kadar, o kadar",,Sonstiges,"Sie müssen das so machen! Fahren Sie bitte nicht so schnell! Meine Frau ist so groß wie ich. So, das war‘s/wär‘s!",so,A2.pdf
A2,Sofa,das,kanepe,-s,Nomen,Das Sofa ist bequem.,"das Sofa, -s",A2.pdf
A2,sofort,,"hemen, derhal",,Sonstiges,Bitte antworten Sie sofort. Sie können sich ab sofort für den Kurs anmelden.,sofort,A2.pdf
A2,sogar,,hatta,,Sonstiges,Heute ist es sehr kalt. In den Bergen schneit es sogar. Zu meiner Hochzeit kommen viele Gäste. Sogar meine Tante aus Kanada kommt.,sogar,A2.pdf
A2,sollen,,"gerekmek, -meli","soll, sollte",Verb,"Wann soll ich kommen und was soll ich mitbringen? Und, was hat der Arzt gesagt? – Ich soll drei Tage im Bett bleiben und viel Tee trinken.","sollen, soll, sollte",A2.pdf
A2,Sonne,die,güneş,-n,Nomen,Die Sonne scheint.,"die Sonne, -n",A2.pdf
A2,sonnig,,güneşli,,Sonstiges,Morgen ist das Wetter wieder warm und sonnig.,sonnig,A2.pdf
A2,sonst,,"yoksa, aksi takdirde",,Sonstiges,"Haben Sie sonst noch einen Wunsch? – Nein danke, das ist alles. Beeil dich, sonst kommen wir zu spät!",sonst,A2.pdf
A2,spannend,,"heyecanlı, gerilimli",,Sonstiges,Ich finde den Film sehr spannend.,spannend,A2.pdf
A2,sparen,,"tasarruf etmek, biriktirmek","spart, hat gespart",Verb,Ein neues Auto ist sehr teuer. Ich muss sparen.,"sparen, spart, hat gespart",A2.pdf
A2,Spaß,der,"eğlence, zevk",(Sg.),Nomen,Meine Arbeit macht mir Spaß. Ich will nicht aufräumen. Das macht mir keinen Spaß. Viel Spaß!,der Spaß (Sg.),A2.pdf
A2,spät,,geç,,Sonstiges,"Es ist schon spät, ich muss gehen.",spät,A2.pdf
A2,später,,daha sonra,,Sonstiges,Das können wir später machen.,später,A2.pdf
A2,spazieren gehen,,yürüyüşe çıkmak,"geht spazieren, ist spazieren gegangen",Verb,Wir gehen sonntags immer spazieren.,"spazieren gehen, geht spazieren, ist spazieren gegangen",A2.pdf
A2,Spaziergang,der,yürüyüş,¨-e,Nomen,Abends mache ich immer einen Spaziergang.,"der Spaziergang, ¨-e",A2.pdf
A2,speichern,,kaydetmek,"speichert, hat gespeichert",Verb,Sie müssen die Datei speichern.,"speichern, speichert, hat gespeichert",A2.pdf
A2,Speisekarte,die,"yemek listesi, menü",-n,Nomen,"Entschuldigung, bringen Sie uns bitte die Speisekarte.","die Speisekarte, -n",A2.pdf
A2,Spiel,das,oyun,-e,Nomen,Welche Kartenspiele kennen Sie? Monopoly ist ein sehr bekanntes Spiel.,"das Spiel, -e",A2.pdf
A2,spielen,,oynamak,"spielt, hat gespielt",Verb,Die Kinder spielen draußen. Spielen Sie Karten? Jakob spielt Klavier.,"spielen, spielt, hat gespielt",A2.pdf
A2,Sport,der,spor,(Sg.),Nomen,Ich mache viel Sport.,der Sport (Sg.),A2.pdf
A2,sportlich,,sportif,,Sonstiges,Tom ist sehr sportlich.,sportlich,A2.pdf
A2,Sportplatz,der,spor sahası,¨-e,Nomen,Das Fußballtraining ist um 17 Uhr auf dem Sportplatz.,"der Sportplatz, ¨-e",A2.pdf
A2,Sprache,die,dil,-n,Nomen,Welche Sprachen sprichst du? – Ich spreche Englisch und Spanisch.,"die Sprache, -n",A2.pdf
A2,sprechen,,konuşmak,"spricht, hat gesprochen",Verb,Kann ich (mit) Herrn Klein sprechen?,"sprechen, spricht, hat gesprochen",A2.pdf
A2,Sprechstunde,die,"muayene saati, görüşme saati",-n,Nomen,Frau Doktor Weiß hat von 9:00 bis 12:30 Uhr Sprechstunde.,"die Sprechstunde, -n",A2.pdf
A2,Stadt,die,"şehir, kent",¨-e,Nomen,Heidelberg ist eine alte Stadt.,"die Stadt, ¨-e",A2.pdf
A2,Stadtplan,der,"şehir planı, şehir haritası",¨-e,Nomen,Haben Sie einen Stadtplan von Salzburg?,"der Stadtplan, ¨-e",A2.pdf
A2,Star,der,"yıldız, ünlü",-s,Nomen,Diese Sängerin ist ein Star in Deutschland.,"der Star, -s",A2.pdf
A2,stark,,"güçlü, kuvvetli, şiddetli",,Sonstiges,Ich habe starke Kopfschmerzen. Es regnet stark. Der Kaffee ist sehr stark.,stark,A2.pdf
A2,stattfinden,,"gerçekleşmek, yapılmak","findet statt, hat stattgefunden",Verb,Das Spiel findet auch bei Regen statt.,"stattfinden, findet statt, hat stattgefunden",A2.pdf
A2,stehen,,"durmak, yazılı olmak","steht, hat/ist gestanden",Verb,Der Bus steht schon an der Haltestelle. Ich bin Verkäuferin. In meinem Beruf muss ich viel stehen. Was steht heute in der Zeitung?,"stehen, steht, hat/ist gestanden",A2.pdf
A2,Stelle,die,"iş, mevki",-n,Nomen,Ich habe eine neue Stelle. Ich arbeite jetzt bei Mercedes. Wir treffen uns hier an dieser Stelle.,"die Stelle, -n",A2.pdf
A2,stellen,,"koymak, yerleştirmek","stellt, hat gestellt",Verb,Stell die Milch bitte in den Kühlschrank!,"stellen, stellt, hat gestellt",A2.pdf
A2,sterben,,ölmek,"stirbt, ist gestorben",Verb,Herr Müller kommt heute nicht. Sein Vater ist gestern gestorben.,"sterben, stirbt, ist gestorben",A2.pdf
A2,Stiefel,der,çizme,-,Nomen,Wie viel kosten die roten Stiefel?,"der Stiefel, -",A2.pdf
A2,Stift,der,kalem,-e,Nomen,Kannst du mir bitte einen Stift geben? - Was brauchst du? Einen Farbstift oder einen Bleistift oder einen Kugelschreiber?,"der Stift, -e",A2.pdf
A2,Stipendium,das,burs,-en,Nomen,"Wenn ich ein gutes Zeugnis habe, bekomme ich ein Stipendium.","das Stipendium, -en",A2.pdf
A2,Stock,der,kat,¨-e,Nomen,Unsere Wohnung liegt im ersten Stock.,"der Stock, ¨-e;",A2.pdf
A2,Stockwerk,das,kat,-e,Nomen,Das Gebäude hat zwanzig Stockwerke.,"das Stockwerk, -e",A2.pdf
A2,stören,,rahatsız etmek,"stört, hat gestört",Verb,Störe ich? Darf ich Sie kurz stören? Mach die Musik leiser! Sie stört mich.,"stören, stört, hat gestört",A2.pdf
A2,Strand,der,"plaj, kumsal",¨-e,Nomen,Im Urlaub bin ich am liebsten am Strand.,"der Strand, ¨-e",A2.pdf
A2,Straße,die,"sokak, cadde",-n,Nomen,In welcher Straße wohnen Sie?,"die Straße, -n",A2.pdf
A2,Straßenbahn,die,tramvay,-en,Nomen,Fahren wir mit der Straßenbahn oder mit der U-Bahn?,"die Straßenbahn, -en",A2.pdf
A2,streiten (sich),,"tartışmak, kavga etmek","streitet, hat gestritten",Verb,Die Kinder streiten (sich) oft.,"streiten (sich), streitet, hat gestritten",A2.pdf
A2,streng,,"sert, katı",,Sonstiges,Der Lehrer von meiner Tochter ist sehr streng.,streng,A2.pdf
A2,Stress,der,stres,(Sg.),Nomen,Ich habe bei der Arbeit viel Stress.,der Stress (Sg.),A2.pdf
A2,stressig,,"stresli, yorucu",,Sonstiges,Meine Arbeit ist stressig.,stressig,A2.pdf
A2,Stück,das,parça,-e,Nomen,Möchten Sie noch ein Stück Kuchen? Im Theater spielen sie heute das Stück „Romeo und Julia“.,"das Stück, -e",A2.pdf
A2,Student,der,üniversite öğrencisi,"-en, die Studentin, -nen",Nomen,Ich bin Studentin.,"der Student, -en, die Studentin, -nen",A2.pdf
A2,studieren,,"üniversitede okumak, öğrenim görmek","studiert, hat studiert",Verb,Ich studiere in Mainz.,"studieren, studiert, hat studiert",A2.pdf
A2,Studium,das,"üniversite eğitimi, öğrenim",(Sg.),Nomen,Das Studium dauert drei Jahre.,das Studium (Sg.),A2.pdf
A2,Stuhl,der,sandalye,¨-e,Nomen,Ist der Stuhl frei?,"der Stuhl, ¨-e",A2.pdf
A2,suchen,,aramak,"sucht, hat gesucht",Verb,Suchst du etwas? Ich suche meine Brille. Wir suchen eine größere Wohnung.,"suchen, sucht, hat gesucht",A2.pdf
A2,super,,"harika, süper",,Sonstiges,Der Film ist super. Er kann super tanzen.,super,A2.pdf
A2,Supermarkt,der,süpermarket,¨-e,Nomen,Ich kaufe oft im Supermarkt ein.,"der Supermarkt, ¨-e",A2.pdf
A2,Suppe,die,çorba,-n,Nomen,Schmeckt dir die Suppe?,"die Suppe, -n",A2.pdf
A2,surfen,,"sörf yapmak, internette gezinmek","surft, hat/ist gesurft",Verb,Ich möchte gern surfen lernen. Surfst du oft im Internet?,"surfen, surft, hat/ist gesurft",A2.pdf
A2,süß,,tatlı,,Sonstiges,Ich finde die Torte zu süß. Ist das deine Tochter? Die ist ja süß!,süß,A2.pdf
A2,Süßigkeiten,die,"tatlılar, şekerlemeler",(Pl.),Nomen,Welche Süßigkeiten isst du am liebsten? - Schokolade und Eis.,die Süßigkeiten (Pl.),A2.pdf
A2,sympathisch,,"sempatik, sevimli",,Sonstiges,Der neue Chef ist sehr sympathisch.,sympathisch,A2.pdf
A2,Tablet,das,tablet,-s,Nomen,"Hast du ein Tablet? - Nein, ich habe einen Laptop und ein Handy.","das Tablet, -s",A2.pdf
A2,Tablette,die,hap,-n,Nomen,Du sollst am Abend zwei Tabletten nehmen.,"die Tablette, -n",A2.pdf
A2,Tafel,die,"tahta, levha",-n (z. B. Infotafel),Nomen,Der Lehrer schreibt das neue Wort an die Tafel. Am Eingang gibt es Tafeln mit Informationen. Die Infotafel ist am Eingang.,"die Tafel, -n (z. B. Infotafel)",A2.pdf
A2,tanzen,,dans etmek,"tanzt, hat getanzt",Verb,Tanzen Sie gern?,"tanzen, tanzt, hat getanzt",A2.pdf
A2,Tasche,die,çanta,-n,Nomen,Ich habe die Schlüssel in der Tasche. Ich habe nicht viel Gepäck. Nur eine Tasche.,"die Tasche, -n",A2.pdf
A2,Taschengeld,das,harçlık,(Sg.),Nomen,Wie viel Taschengeld bekommen deine Kinder?,das Taschengeld (Sg.),A2.pdf
A2,Tasse,die,fincan,-n,Nomen,Möchten Sie eine Tasse Kaffee?,"die Tasse, -n",A2.pdf
A2,(aus)tauschen,,"değiştirmek, değiş tokuş etmek","tauscht (aus), hat (aus)getauscht",Verb,Können wir bitte die Plätze tauschen? Können wir unsere Adressen austauschen?,"(aus)tauschen, tauscht (aus), hat (aus)getauscht",A2.pdf
A2,Taxi,das,taksi,-s,Nomen,Bitte rufen Sie mir ein Taxi.,"das Taxi, -s",A2.pdf
A2,Team,das,"takım, ekip",-s,Nomen,Ich arbeite gern in einem Team. Welches Fußballteam findest du am besten?,"das Team, -s",A2.pdf
A2,Tee,der,çay,-s,Nomen,Ich trinke morgens immer Tee.,"der Tee, -s",A2.pdf
A2,teilen,,"paylaşmak, bölmek",teilt hat geteilt,Sonstiges,Wollen wir die Pizza teilen? Mein Mann und ich teilen uns die Arbeit.,"teilen, teilt, hat geteilt",A2.pdf
A2,teilnehmen,,katılmak,"nimmt teil, hat teilgenommen",Verb,Ich möchte an dem Tanzkurs teilnehmen.,"teilnehmen, nimmt teil, hat teilgenommen",A2.pdf
A2,Telefon,das,telefon,-e,Nomen,Darf ich bitte Ihr Telefon benutzen?,"das Telefon, -e",A2.pdf
A2,telefonieren,,telefonla konuşmak,"telefoniert, hat telefoniert",Verb,Ich muss kurz telefonieren.,"telefonieren, telefoniert, hat telefoniert",A2.pdf
A2,Teller,der,tabak,-,Nomen,Stell die Teller bitte auf den Tisch! Möchtest du noch einen Teller Suppe?,"der Teller, -",A2.pdf
A2,Tennis,das,tenis,(Sg.),Nomen,Steffi spielt sehr gut Tennis.,das Tennis (Sg.),A2.pdf
A2,Termin,der,randevu,-e,Nomen,Am besten machen wir sofort einen Termin. Ich habe heute einen Termin bei meiner Zahnärztin.,"der Termin, -e",A2.pdf
A2,teuer,,pahalı,,Sonstiges,Das ist mir zu teuer.,teuer,A2.pdf
A2,Text,der,metin,-e,Nomen,Lesen Sie bitte den Text.,"der Text, -e",A2.pdf
A2,Theater,das,tiyatro,-,Nomen,Ich gehe nicht gern ins Theater.,"das Theater, -",A2.pdf
A2,Thema,das,konu,-en,Nomen,Heute heißt unser Thema: „Essen und Trinken“.,"das Thema, -en",A2.pdf
A2,Ticket,das,bilet,-s,Nomen,Wie viel kostet das Ticket?,"das Ticket, -s",A2.pdf
A2,tief,,derin,,Sonstiges,"Vorsicht, das Wasser ist tief!",tief,A2.pdf
A2,Tier,das,hayvan,-e,Nomen,Wir dürfen keine Tiere in der Wohnung haben. Meine Lieblingstiere sind Katzen.,"das Tier, -e",A2.pdf
A2,Tipp,der,"tavsiye, ipucu",-s,Nomen,Kannst du mir einen guten Tipp geben?,"der Tipp, -s",A2.pdf
A2,Tisch,der,masa,-e,Nomen,Das Essen steht schon auf dem Tisch.,"der Tisch, -e",A2.pdf
A2,Titel,der,"başlık, unvan",-,Nomen,Wie heißt der Film? - Ich weiß den Titel nicht mehr.,"der Titel, -",A2.pdf
A2,Toilette,die,tuvalet,-n,Nomen,"Wo ist die Toilette, bitte?","die Toilette, -n",A2.pdf
A2,toll,,"harika, muhteşem",,Sonstiges,Der Urlaub war toll.,toll,A2.pdf
A2,Tomate,die,domates,-n,Nomen,Die Tomate ist noch grün.,"die Tomate, -n",A2.pdf
A2,Topf,der,tencere,¨-e,Nomen,Hast du keinen größeren Topf? Ich möchte Kartoffeln kochen.,"der Topf, ¨-e",A2.pdf
A2,Torte,die,"pasta, turta",-n,Nomen,Zum Geburtstag backe ich dir eine Torte.,"die Torte, -n",A2.pdf
A2,tot,,ölü,,Sonstiges,Meine Großeltern sind schon lange tot.,tot,A2.pdf
A2,total,,"tamamen, son derece",,Sonstiges,Der Film ist total langweilig.,total,A2.pdf
A2,Tour,die,"tur, gezi",-en,Nomen,Wo kann ich eine Stadttour buchen? Wir gehen am Wochenende wandern. Ich kenne eine schöne Tour in den Bergen.,"die Tour, -en",A2.pdf
A2,Tourist,der,turist,"-en, die Touristin, -nen",Nomen,Im Sommer kommen viele Touristen in diese Stadt.,"der Tourist, -en, die Touristin, -nen",A2.pdf
A2,tragen,,"taşımak, giymek","trägt, hat getragen",Verb,"Ich kann den Koffer nicht tragen, er ist zu schwer. Er trägt heute einen blauen Anzug.","tragen, trägt, hat getragen",A2.pdf
A2,trainieren,,"antrenman yapmak, çalışmak","trainiert, hat trainiert",Verb,Wir trainieren einmal pro Woche im Sportverein.,"trainieren, trainiert, hat trainiert",A2.pdf
A2,Training,das,antrenman,-s,Nomen,Das Training ist immer dienstags. Ich gehe jede Woche zum Training.,"das Training, -s",A2.pdf
A2,Traum,der,"hayal, rüya",¨-e,Nomen,"Ich möchte eine eigene Firma, das ist mein Traum.","der Traum, ¨-e",A2.pdf
A2,träumen,,"hayal kurmak, rüya görmek","träumt, hat geträumt",Verb,Ich habe schlecht geträumt. Ich träume von einem großen Haus mit Garten.,"träumen, träumt, hat geträumt",A2.pdf
A2,traurig,,üzgün,,Sonstiges,Ich bin sehr traurig. Meine Katze ist weggelaufen.,traurig,A2.pdf
A2,treffen,,"buluşmak, karşılaşmak",(sich),Sonstiges,Ich treffe in der Stadt einen Kollegen.,"treffen (sich),",A2.pdf
A2,trifft,,"buluşmak, karşılaşmak",hat getroffen,Verb,Wir treffen uns immer freitags.,"trifft, hat getroffen",A2.pdf
A2,Treppe,die,merdiven,-n,Nomen,"Ich nehme die Treppe, nicht den Aufzug. Wo ist die Toilette? - Die Treppe hoch und dann links.","die Treppe, -n",A2.pdf
A2,trinken,,içmek,"trinkt, hat getrunken",Verb,Möchtest du etwas trinken?,"trinken, trinkt, hat getrunken",A2.pdf
A2,trocken,,kuru,,Sonstiges,Die Wäsche ist bald trocken.,trocken,A2.pdf
A2,tschüs,,"hoşça kal, güle güle",,Sonstiges,"Tschüs, bis morgen!",tschüs,A2.pdf
A2,T-Shirt,das,tişört,-s,Nomen,Haben Sie dieses T-Shirt auch in M?,"das T-Shirt, -s",A2.pdf
A2,tun,,yapmak,"tut, hat getan",Verb,"Mein Rücken tut weh. Es tut mir leid, ich kann leider nicht kommen. Was kann ich für Sie tun?","tun, tut, hat getan",A2.pdf
A2,Tür,die,kapı,-en,Nomen,Mach bitte die Tür zu!,"die Tür, -en",A2.pdf
A2,typisch,,tipik,,Sonstiges,"Diese Musik ist typisch für dieses Land. Typisch Anna, sie kommt natürlich wieder zu spät.",typisch,A2.pdf
A2,üben,,"alıştırma yapmak, çalışmak","übt, hat geübt",Verb,Ich lerne gerade Gitarre spielen. Ich übe jeden Tag zwei Stunden.,"üben, übt, hat geübt",A2.pdf
A2,über,,"üzerinden, karşıdan karşıya",,Sonstiges,Gehen Sie lieber hier über die Straße. Über uns wohnt Familie Schneider. Sind Sie über 18?,über,A2.pdf
A2,überall,,her yerde,,Sonstiges,"Ich habe überall gesucht, aber ich kann meine Brille nicht finden.",überall,A2.pdf
A2,übermorgen,,"öbür gün, yarından sonraki gün",,Sonstiges,Morgen habe ich frei. Ich komme übermorgen wieder ins Büro.,übermorgen,A2.pdf
A2,übernachten,,"gecelemek, konaklamak","übernachtet, hat übernachtet",Verb,Du kannst bei mir übernachten.,"übernachten, übernachtet, hat übernachtet",A2.pdf
A2,übersetzen,,"tercüme etmek, çevirmek","übersetzt, hat übersetzt",Verb,Können Sie mir den Brief bitte übersetzen?,"übersetzen, übersetzt, hat übersetzt",A2.pdf
A2,Übersetzung,die,"tercüme, çeviri",-en,Nomen,Ich brauche eine Übersetzung von meinem Zeugnis.,"die Übersetzung, -en",A2.pdf
A2,überweisen,,havale etmek,"überweist, hat überwiesen",Verb,Sie können das Geld auch überweisen. Ich überweise dir das Geld.,"überweisen, überweist, hat überwiesen",A2.pdf
A2,Uhr,die,saat,-en,Nomen,Es ist vier Uhr. Geht deine Uhr richtig?,"die Uhr, -en",A2.pdf
A2,um,,"saat ...'de, etrafında, çevresinde",,Sonstiges,Er kommt um sieben Uhr. Die Apotheke ist gleich um die Ecke.,um,A2.pdf
A2,umsteigen,,aktarma yapmak,"steigt um, ist umgestiegen",Verb,Sie müssen in Mannheim umsteigen.,"umsteigen, steigt um, ist umgestiegen",A2.pdf
A2,umziehen,,taşınmak,"zieht um, ist umgezogen",Verb,Nächsten Monat ziehen wir um.,"umziehen, zieht um, ist umgezogen",A2.pdf
A2,sich umziehen,,"üstünü değiştirmek, kıyafet değiştirmek","zieht sich um, zog sich um, hat sich umgezogen",Verb,"Warte bitte, ich muss mich noch umziehen.","sich umziehen, zieht sich um, zog sich um, hat sich umgezogen",A2.pdf
A2,Umzug,der,taşınma,¨-e,Nomen,Der Umzug ist nächste Woche.,"der Umzug, ¨-e",A2.pdf
A2,unbedingt,,"mutlaka, kesinlikle",,Sonstiges,Ich muss unbedingt mit dir sprechen.,unbedingt,A2.pdf
A2,und,,ve,,Sonstiges,Ich habe heute und morgen frei. Ich kaufe ein und mein Mann kocht.,und,A2.pdf
A2,Unfall,der,kaza,¨-e,Nomen,Ich hatte gestern einen Unfall. Wie ist der Unfall passiert?,"der Unfall, ¨-e",A2.pdf
A2,Universität,die,üniversite,-en,Nomen,Er studiert an der Universität Freiburg.,"die Universität, -en",A2.pdf
A2,unten,,aşağıda,,Sonstiges,Er wohnt ganz unten im Haus.,unten,A2.pdf
A2,unter,,altında,,Sonstiges,Unter uns wohnt eine Familie mit drei Kindern.,unter,A2.pdf
A2,unterhalten (sich),,"sohbet etmek, konuşmak","unterhält, hat unterhalten",Verb,Andreas und Nessrin unterhalten sich. Wir haben uns über das Fußballspiel unterhalten.,"unterhalten (sich), unterhält, hat unterhalten",A2.pdf
A2,Unterkunft,die,"konaklama yeri, kalacak yer",¨-e,Nomen,Ich suche noch eine Unterkunft in Basel. Kennst du ein günstiges Hotel?,"die Unterkunft, ¨-e",A2.pdf
A2,unternehmen,,"bir şey yapmak, girişimde bulunmak","unternimmt, hat unternommen",Verb,Wollen wir heute Abend etwas unternehmen?,"unternehmen, unternimmt, hat unternommen",A2.pdf
A2,Unterricht,der,ders,(Sg.),Nomen,Der Unterricht dauert bis 19 Uhr.,der Unterricht (Sg.),A2.pdf
A2,Unterschied,der,fark,-e,Nomen,Was ist der Unterschied zwischen den beiden Kursen? - Die Kurse sind gleich. Es gibt keinen Unterschied.,"der Unterschied, -e",A2.pdf
A2,unterschreiben,,imzalamak,"unterschreibt, hat unterschrieben",Verb,Wo muss ich unterschreiben?,"unterschreiben, unterschreibt, hat unterschrieben",A2.pdf
A2,Unterschrift,die,imza,-en,Nomen,Hier fehlt noch Ihre Unterschrift.,"die Unterschrift,-en",A2.pdf
A2,untersuchen,,"muayene etmek, incelemek","untersucht, hat untersucht",Verb,Der Arzt hat mich untersucht. Der Arzt muss dein Bein untersuchen.,"untersuchen, untersucht, hat untersucht",A2.pdf
A2,unterwegs sein,,yolda olmak,"ist unterwegs, war unterwegs, ist unterwegs gewesen",Verb,Warte bitte auf mich. Ich bin unterwegs und komme gleich.,"unterwegs sein, ist unterwegs, war unterwegs, ist unterwegs gewesen",A2.pdf
A2,Urlaub,der,"tatil, izin",-e,Nomen,Ich nehme im September Urlaub.,"der Urlaub, -e",A2.pdf
A2,verabredet sein,,"sözleşmiş olmak, buluşacak olmak","ist verabredet, war verabredet, ist verabredet gewesen",Verb,Ich bin mit meiner Freundin verabredet.,"verabredet sein, ist verabredet, war verabredet, ist verabredet gewesen",A2.pdf
A2,Veranstaltung,die,etkinlik,-en,Nomen,Am Samstag ist unser Restaurant geschlossen. Wir haben eine Veranstaltung.,"die Veranstaltung, -en",A2.pdf
A2,verbieten / verboten sein,,"yasaklamak, yasak olmak",,Sonstiges,Hier ist Rauchen verboten.,verbieten / verboten sein,A2.pdf
A2,verdienen,,kazanmak,"verdient, hat verdient",Verb,Ich verdiene 1.500 Euro im Monat.,"verdienen, verdient, hat verdient",A2.pdf
A2,Verein,der,"dernek, kulüp",-e,Nomen,Er ist seit vielen Jahren im Verein. Es gibt einen neuen Sportverein in der Stadt.,"der Verein, -e",A2.pdf
A2,vereinbaren,,"kararlaştırmak, anlaşmak","vereinbart, hat vereinbart",Verb,Können wir einen Termin vereinbaren?,"vereinbaren, vereinbart, hat vereinbart",A2.pdf
A2,vergessen,,unutmak,"vergisst, hat vergessen",Verb,Ich habe meine Hausaufgaben vergessen. Vergiss deinen Arzttermin nicht!,"vergessen, vergisst, hat vergessen",A2.pdf
A2,vergleichen,,karşılaştırmak,"vergleicht, hat verglichen",Verb,Vergleichen Sie die Angebote! Können wir die Antworten vergleichen?,"vergleichen, vergleicht, hat verglichen",A2.pdf
A2,verkaufen,,satmak,"verkauft, hat verkauft",Verb,Er verkauft sein altes Auto.,"verkaufen, verkauft, hat verkauft",A2.pdf
A2,Verkehr,der,trafik,(Sg.),Nomen,Morgens gibt es hier immer viel Verkehr.,der Verkehr (Sg.),A2.pdf
A2,Verkehrsmittel,das,ulaşım aracı,-,Nomen,Welche Verkehrsmittel benutzen Sie oft?,"das Verkehrsmittel, -",A2.pdf
A2,verletzen (sich),,"yaralamak, yaralanmak","verletzt, hat verletzt",Verb,"Sind Sie verletzt? – Ja, am Bein. Haben Sie sich verletzt?","verletzen (sich), verletzt, hat verletzt",A2.pdf
A2,verlieben (sich),,âşık olmak,"verliebt, hat verliebt",Verb,Ich bin total verliebt.,"verlieben (sich), verliebt, hat verliebt",A2.pdf
A2,verlieren,,kaybetmek,"verliert, hat verloren",Verb,Ich habe meinen Schlüssel verloren. Michael hat seine Arbeit verloren. Wir haben das Fußballspiel verloren.,"verlieren, verliert, hat verloren",A2.pdf
A2,vermieten,,kiraya vermek,"vermietet, hat vermietet",Verb,Die Wohnung ist schon vermietet.,"vermieten, vermietet, hat vermietet",A2.pdf
A2,Vermieter,der,"ev sahibi, kiraya veren","- / die Vermieterin, -nen",Nomen,Unser Vermieter ist nett.,"der Vermieter, - / die Vermieterin, -nen",A2.pdf
A2,verpassen,,kaçırmak,"verpasst, hat verpasst",Verb,Ich habe den Zug verpasst.,"verpassen, verpasst, hat verpasst",A2.pdf
A2,verreisen,,seyahate çıkmak,"verreist, ist verreist",Verb,Verreist ihr in den Ferien? Frau Doktor Müller ist zur Zeit verreist. Sie kommt erst nächste Woche zurück.,"verreisen, verreist, ist verreist",A2.pdf
A2,verschieben,,ertelemek,"verschiebt, hat verschoben",Verb,Leider muss ich den Termin verschieben.,"verschieben, verschiebt, hat verschoben",A2.pdf
A2,verschieden,,"farklı, çeşitli",,Sonstiges,Unsere beiden Kinder sind sehr verschieden. Ich habe diese Schuhe in verschiedenen Farben.,verschieden,A2.pdf
A2,Verspätung,die,gecikme,-en,Nomen,Unser Zug hat leider 15 Minuten Verspätung.,"die Verspätung,-en",A2.pdf
A2,verstehen,,anlamak,"versteht, hat verstanden",Verb,Können Sie mich verstehen? Ich verstehe diese Aufgabe nicht.,"verstehen, versteht, hat verstanden",A2.pdf
A2,versuchen,,denemek,"versucht, hat versucht",Verb,Kann ich es auch einmal versuchen? Haben Sie es schon einmal mit diesem Mittel versucht?,"versuchen, versucht, hat versucht",A2.pdf
A2,Vertrag,der,sözleşme,¨-e,Nomen,Ich muss den Vertrag noch unterschreiben.,"der Vertrag, ¨-e",A2.pdf
A2,viel,,çok,e,Sonstiges,Ich habe leider nicht viel Zeit. Viel Spaß! Im Winter sind viele Leute erkältet.,"viel, e",A2.pdf
A2,vielleicht,,belki,,Sonstiges,Vielleicht bekomme ich diesen Job. Er besucht uns vielleicht am Wochenende. Kannst du mir vielleicht ein bisschen Geld leihen?,vielleicht,A2.pdf
A2,Vogel,der,kuş,¨-,Nomen,Nadine mag Vögel. Morgens singen die Vögel immer laut.,"der Vogel, ¨-",A2.pdf
A2,voll,,dolu,,Sonstiges,Morgens und abends sind die Züge immer sehr voll. Die Flasche ist noch ganz voll.,voll,A2.pdf
A2,Volleyball,der,voleybol,¨-e,Nomen,Ich spiele gern Volleyball.,"der Volleyball, ¨-e",A2.pdf
A2,von,,"-den/-dan, tarafından",,Sonstiges,Das Auto von Felix ist kaputt. Er kommt gerade von Köln/von zu Hause. Die Brötchen sind leider von gestern.,von,A2.pdf
A2,vor,,"önünde, önce",,Sonstiges,Er ist vor einer Stunde gegangen. Das Auto steht vor der Tür.,vor,A2.pdf
A2,vorbei,,"geçmiş, bitmiş",,Sonstiges,Die Linie 8 fährt am Krankenhaus vorbei. Kommst du morgen bei mir vorbei?,vorbei,A2.pdf
A2,vorbereiten,,hazırlamak,"bereitet vor, hat vorbereitet",Verb,Morgen mache ich eine Party. Ich muss noch viel dafür vorbereiten. Ich muss mich auf meine Prüfung vorbereiten.,"vorbereiten, bereitet vor, hat vorbereitet",A2.pdf
